No.,会社名,設立年,代表者名,従業員数,住所,会社URL
1696,株式会社リンコーコーポレーション,1905年, - ,100-499人,新潟県新潟市中央区万代五丁目11番30号,https://www.rinko.co.jp/
1697,株式会社ジャパンエキスプレス,1946年, - ,30-99人,福岡県糟屋郡宇美町宇美2447-8,http://www.japex.ne.jp/
1698,株式会社幸新物流センター,1984年, - ,30-99人,大阪府大東市新田中町２－２５,http://koshin-ktc.co.jp/
1699,株式会社月島物流サービス,1968年, - ,1000人以上,東京都中央区勝どき3丁目12番1号フォアフロントタワー13F,https://www.tsukishima-brs.co.jp/
1700,東明倉庫株式会社,1946年, - ,1000人以上,千葉県鎌ケ谷市東道野辺７－４－４４,http://tomei-gp.co.jp/instanthp/page01.html
1701,株式会社クロス,1982年, - ,100-499人,東京都港区赤坂4-3-15　FSK赤坂ビル2F,http://cross-grp.com/
1702,株式会社キッカスアンドカンパニー,2015年,加茂　基香  ​,5-9人,東京都港区北青山2-7-20,https://www.kickas.jp/
1703,株式会社マインドサーティ,2009年,水野　耕太郎,10-29人,東京都板橋区常盤台2-20-18,http://www.m-30.jp
1704,株式会社綜合キャリアオプション,1990年,大泉 高太,1000人以上,東京都港区浜松町2-4-1 世界貿易センタービルディング南館,http://www.sougo-staff.co.jp/
1705,株式会社M＆C,2015年, - ,10-29人,東京都渋谷区宇田川町2-1 1305,https://mandc.tokyo/
1706,株式会社エルアンドエル,1992年,吉村 達也,5-9人,東京都大田区大森北1-19-7,http://www.landl-ltd.com/index.html
1707,KSプレミアムスタッフ株式会社,2008年,堀越　大吉郎,100-499人,千葉県船橋市本町7-10-2 ユニマットガーデンスクエア5階,http://www.ks-premium.jp/
1708,株式会社グランデ,1905年,志村　廣幸,100-499人,埼玉県さいたま市南区南浦和1-23-12　フジモトビル1F.B.,http://www.grande-net.jp/
1709,CAROT株式会社,2019年,嶋田 光宏,5-9人,東京都新宿区新宿1-34-13-1002号室,https://carot.shop/
1710,株式会社キューブマジック,1994年,岩井　隆郎,5-9人,大阪府大阪市西天満5-10-17　西天満パークビル３F,https://cubemagic.co.jp/
1711,株式会社UC,2014年,倉橋 良太,10-29人,東京都足立区西保木間2-13-17-1F,https://uc-demand.inc/
1712,エイジス九州株式会社,1982年,福田 賢司,1000人以上,福岡県福岡市博多区金の隈2-24-10 エイジス九州本社ビル,https://www.ajisk.co.jp/
1713,株式会社ビームコーポレーション,2001年,中嶋 民江,10-29人,東京都品川区東品川２－３－１２　シーフォートスクエアセンタービル７階,https://neo-heat.jp/
1714,株式会社BBF,2011年,細木　和茂,5-9人,土呂町1-38-5-701,http://businessbrain-f.com/index.html
1715,ジャスモックジャパン株式会社,2006年,柿﨑　努,10-29人,愛知県常滑市千代ケ丘1丁目62番地,http://www.jj-ukeoi.com/
1716,コズモスゼネラルサービス株式会社,1986年,弓能家　勤,30-99人,埼玉県新座市本多1丁目7番地29号,http://www.cgs-dm.co.jp/
1717,株式会社スパー・エフエム・ジャパン,2001年,金子 周一郎,5-9人,東京都中央区日本橋3-15-8 アミノ酸会館ビル６F,http://www.sparfmjapan.co.jp/index.html
1718,共通ロジ株式会社,1959年,永原 敏雅,10-29人,北海道札幌市平和通１１丁目北６−１９,https://www.kyotsu.co.jp/company.html
1719,株式会社ユキエ,1976年,宮本　淳,30-99人,茨城県神栖市日川１９６３－２４,http://www.kanban-yukie.com/
1720,Suemaru FT INNOVATORS株式会社,2011年,代表取締役社長　末吉　克也,30-99人,東京都千代田区神田佐久間町1-14　第2東ビル201,http://www.suemaru.co.jp/
1721,巴包装株式会社,1974年,佐々木亮,30-99人,港町2-3-1,http://www.tomoe-pack.co.jp/
1722,明成通信株式会社,1986年,角村 雅実,30-99人,東京都調布市布田4-20-2 調布NKビル301,http://www.meisei-c.co.jp/about.html
1723,株式会社スマイルシステム,2000年,佐藤 裕美,5-9人,北海道滝川市流通団地３丁目１番３２号,http://www.smilesystem-takikawa.jp/index.html
1724,株式会社カンセイ,2009年,葛西 俊治,5-9人,大泉町 吉田 2479-2,https://kansei-inc.com/index.html
1725,株式会社ベルテクス・パートナーズ,2015年,山口 正智,30-99人,東京都港区赤坂9-7-1　ミッドタウン・タワー18階,https://www.vertex-p.com/
1726,株式会社　J 2 B,2005年,佐々木　真人,30-99人,岩手県紫波町犬渕字南谷地32番地34,http://www.j2b.jp/
1727,有限会社オートソクハイ,1987年,早坂勢三,5-9人,宮城県仙台市泉ヶ丘5丁目26-3,http://autosokuhai.web.fc2.com
1728,株式会社トムスエンタープライズ,2014年,孫　海蓮,30-99人,埼玉県草加市吉町1-5-35-602,http://toms-ent.jp/
1729,株式会社福星堂,1996年,代表取締役　小松　英隆,30-99人,神崎郡福崎町西治２,https://fukuseidou.com/
1730,アイビーシステム株式会社,1983年,田中慎一郎,500-999人,長野県諏訪市高島1-26-2 M&Kビル,https://www.ibsystem.jp/
1731,株式会社アビリティ,1905年,中庭　忠,100-499人,茨城県水戸市河和田2-1-10,http://www.ability.ne.jp/
1732,ミクロトータルサポート株式会社,2000年,横井 秀至,5-9人,埼玉県川口市安行吉蔵203番地,http://micro-mts.com/
1733,株式会社ロジテム九州,1956年,末永 浩司,100-499人,福岡県福岡市箱崎ふ頭4-1-28,https://www.logi-q.co.jp/
1734,株式会社東北高速道岩手,2016年,加賀谷　明彦,10-29人,相去町山根梨の木43-153,https://nh-iwate.co.jp/
1735,株式会社インターキャリア,2017年,川瀬　靖雄,5-9人,大阪府大阪市中央区西心斎橋２―１―３　御堂筋ダイヤモンドビル７Ｆ,http://inter-group.jp/
1736,株式会社新栄,2009年,滝沢 英明,100-499人,愛知県岡崎市小針町1丁目12番地8,http://sinei-haken.com/
1737,株式会社ジャッツ,1978年,長島　真治,100-499人,東京都品川区東大井2丁目13番8号ケイヒン東大井ビル4F,https://jats-tokyo.com/
1738,株式会社アウトソーシング,1997年,土井春彦,1000人以上,東京都千代田区丸の内1-8-3 丸の内トラストタワー本館19F,https://www.outsourcing.co.jp/
1739,インフィルデザイン株式会社,2009年,安﨑　彩,5-9人,東京都世田谷区船橋１ー３ー１８ー２０２,https://www.infilldesign.co.jp
1740,株式会社巧,2007年,堀内宗樹,10-29人,愛知県名古屋市中区錦３丁目４番１３号,http://www.e-takumi.co.jp/index.html
1741,株式会社ARDIA,2013年,小松田峰,100-499人,東京都千代田区内神田2-8-5 山口ビル3F,http://ardia.co.jp
1742,株式会社エルシオン,2023年,若林　インドラワニィ,5-9人,谷塚町598-7,http://www.ercyon.co.jp/
1743,株式会社タイプソリューションスタッフ,2016年,長倉 一樹,5-9人,福岡県福岡市中央区大手門1-1-1 2F,https://type-solution.com/
1744,株式会社アクティング,2008年,宮下　浩,30-99人,大阪府大阪市北区堂島浜2ー1ー3 堂島クレイドビル4F,https://www.act-ing.jp/
1745,株式会社ミライ化成,1998年,中川　景介,30-99人,長野県千曲市雨宮2473,https://www.miraikasei.com/index.html
1746,株式会社ワクスタ,2007年,伊田　宗樹,30-99人,大阪府大阪市北区豊崎3-11-6,https://wakusuta.co.jp/
1747,株式会社ソールドアウト,1993年,西古透,10-29人,大阪府大阪市西区新町1丁目5番7号 四ツ橋ビルディング9Ｆ,https://soldout-jp.com/
1748,株式会社SUN-K,2004年,後藤　良三,10-29人,東京都大田区大森南一丁目2番地14号,https://www.sun-k.biz/
1749,株式会社アーツ,2005年,多羅澤 智一,100-499人,扇町４丁目７番１０号,https://arts-group.jp/
1750,村上商事株式会社,1973年,村上 晃徳,100-499人,山口県岩国市飯田町１丁目３０９５－３,https://www.murakamishoji.co.jp/
1751,株式会社岡山臨港,1951年,黒木　良樹,5-9人,岡山県岡山市海岸通 2丁目1番16号,http://www.okarin.co.jp/index.html
1752,合同会社インプレス,2019年,宮前　智,1-4人,北海道江別市野幌若葉町30-10,https://www.impress-event.jp/
1753,合同会社kozy,2021年,湯浅　大樹,5-9人,千葉県成田市西三里塚1-173,https://kozys.co.jp/
1754,システムナイト株式会社,2014年,平野　健一,5-9人,東京都 渋谷区代々木1丁目5−8 セボン代々木,https://system-knight.com/copany/
1755,株式会社オークコーポレーション,1991年,小倉清文,10-29人,茨城県石岡市柿岡349-2,https://oak-corporation.jp/
1756,株式会社キーエイト,2007年,池田　郷,5-9人,東京都豊島区北大塚2-29-1,http://www.key8.co.jp/
1757,株式会社長島発送所,1935年,小柳和江,10-29人,東京都江東区森下3- 16-5(美高ビル),https://nagashima-hassoh.com/
1758,株式会社 SynaBiz,2015年,杉本 聡,5-9人,東京都品川区北品川5丁目1番18号 住友不動産大崎ツインビル東館7階,https://synabiz.co.jp/
1759,エクセル出版サービス株式会社,1972年,内山　智昭,5-9人,東京都葛飾区亀有１丁目１２番１５号,http://www.excell.jp
1760,ぱんどら株式会社, - , - , - ,東京都港区六本木1-4-5 アークヒルズサウスタワー16F, - 
1761,平成物流サービス株式会社,1991年, - , - ,大阪府泉佐野市上之郷2236番地,http://www.heisei-b.net/
1762,株式会社グッドミッション, - , - ,30-99人,埼玉県三郷市彦沢1-124,http://www.goodmission.co.jp/
1763,ユアーズジャパン株式会社, - , - ,1-4人,千葉県山武郡芝山町菱田1116-1ホンダロジ内2Ｆ,https://www.yoursjapan.net
1764,大阪商運株式会社, - , - ,100-499人,大阪府摂津市東別府3-1-22 本社ビル,https://osaka-syoun.com/
1765,株式会社こさきサービス,2001年, - ,30-99人,愛知県津島市蛭間町字桝田238番地,http://www.kosaki-service.com/
1766,大昭倉庫株式会社,1902年, - , - ,静岡県富士市中野字三ツ倉５７０,http://www.daishosouko.com/
1767,日立物流ダイレックス株式会社,1959年, - ,500-999人,北海道札幌市東区中沼町5番地3,http://www1.hitachi-hb.co.jp/direx/
1768,ジャパンロジコム株式会社,1983年, - ,100-499人,埼玉県戸田市新曽14-1,http://www.japan-line.co.jp/wp/
1769,株式会社ロジファクト,2007年, - , - ,東京都調布市染地2-33-10-307,http://www.logifactjp.com/info.html
1770,協同組合 スカイネット物流,1993年, - , - ,熊本県熊本市鹿帰瀬町430,http://www.skynet-net.com/
1771,北部輸送株式会社,1958年, - ,500-999人,福岡県福岡市東区蒲田4-15-52,http://www.hokubu.net/index.html
1772,三井物産グローバルロジスティクス株式会社,1959年, - ,1000人以上,東京都港区東新橋2-14-1,https://www.mitsui-gl.com/
1773,株式会社ベルーナ,1977年, - ,1000人以上,埼玉県上尾市宮本町4番2号,https://www.belluna.biz/
1774,小松商事株式会社,1973年, - ,10-29人,神奈川県横浜市港北区新横浜1-18-12,http://www.komatsu-shouji.co.jp/index.html
1775,株式会社大輪, - , - ,100-499人,愛知県名古屋市緑区大高町字寅新田58,http://www.dairin-trs.co.jp/
1776,株式会社イーグルアイ, - , - , - ,東京都港区新橋2-16-1　ニュー新橋ビル510,http://www.eagleeye.co.jp/
1777,株式会社Q＆P,2005年, - , - ,大阪府大阪市平野区加美北5-12-23,http://www.q-p.co.jp/sub4.html
1778,株式会社フコックス,1936年, - ,100-499人,東京都江東区佐賀1-1-12,http://www.fucox.co.jp/corporate_profile/
1779,ソルー株式会社,2019年, - , - ,東京都台東区上野3-24-6　上野フロンティアタワー16階,https://solu.co.jp/
1780,株式会社エスワイ・ロジステックス,1994年, - , - ,千葉県柏市塚崎665,http://sy-logistics.jp/aboutus/
1781,株式会社翔和サービス,1986年, - ,30-99人,神奈川県横浜市瀬谷区阿久和南4-14-1,http://www.shouwa-ex.jp/about/#company
1782,株式会社 静岡産業社,1963年, - ,500-999人,静岡県静岡市葵区流通センター4-7,http://www.sizsan.co.jp/
1783,株式会社サンロジスティックス,2003年, - ,100-499人,埼玉県所沢市日吉町18-1 ARAI-181ビル,http://www.sunlogi.co.jp/company/outline/index.html
1784,ワールド・ロジ株式会社,1997年, - ,100-499人,大阪府大阪市住之江区南港南1-1-198,http://www.world-logi.co.jp/company/gaiyo.html
1785,株式会社スリーエス・ロジスティックス,2006年, - , - ,埼玉県坂戸市千代田5-7-20 総合物流センター内2-1,http://www.3sl.jp/
1786,株式会社近鉄トランステック,1982年, - ,100-499人,東京都墨田区錦糸1-2-1　アルカセントラルビル13階,https://www.k-transtech.co.jp/
1787,宇和島自動車運送株式会社,1978年, - ,100-499人,愛媛県宇和島市鶴島町4番20号,http://uwajima-trk.com/company/overview/
1788,グローバル・スタンダード株式会社,2005年, - , - ,福岡県福岡市博多区博多駅前2-17-19,http://www.global-standard.net/pages/com/index.html
1789,ラック通運株式会社,1954年, - , - ,福岡県福岡市東区多の津1丁目17番2号,http://www.luck-transport.co.jp/
1790,慶雲商事, - , - , - ,群馬県太田市下浜田町492-5,https://www.facebook.com/pg/tsugarucc/about/?ref=page_internal
1791,株式会社IHI,1853年, - ,1000人以上,東京都江東区豊洲三丁目1-1 豊洲IHIビル,http://www.ihi.co.jp/
1792,髙野運送株式会社,1963年, - , - ,東京都品川区西大井5-19-2,https://takano-transport.com/
1793,株式会社友和物流,1999年, - ,1000人以上,千葉県,https://yuwa-logi.net/
1794,東北第一物流株式会社,1970年, - ,100-499人,山形県山形市流通センター4丁目6番5,http://tohoku-tdb.jp/
1795,サン・フーズ株式会社,1975年, - ,100-499人,長野県松本市神林7107-42,http://www.sun-foods.jp/index.html
1796,有限会社福田建機,1973年, - ,30-99人,鳥取県鳥取市船木126-2,http://fukutakenki.com/
1797,株式会社岩谷運送, - , - ,100-499人,山口県山口市嘉川3611-1,http://www.iwatani-shinsetsu.jp/
1798,株式会社トクヤマロジスティクス,1963年, - ,100-499人,山口県周南市入船町7番18号,https://www.tokuyama-ls.co.jp/
1799,共同港運株式会社,1947年, - ,30-99人,徳島県小松島市小松島町字新港36番地,http://kyodo-koun.co.jp/
1800,株式会社アクト物流,2016年, - ,1000人以上,大分県宇佐市大字日足字伏田988－1,https://ag-holdings.jp/
1801,株式会社エヌエスユー物流サービス,1969年, - , - ,大分県宇佐市富山507番1,http://www.nsu-group.co.jp/
1802,久保田倉庫有限会社,1967年, - , - ,群馬県伊勢崎市中町682番地,http://kubotasoko.co.jp/web/
1803,中央自動車倉庫株式会社,1952年, - , - ,群馬県高崎市八幡原町337,http://www.hi-cjs.co.jp/
1804,株式会社新和, - , - ,30-99人,群馬県邑楽郡千代田町鍋谷651-1,http://shinwatransport.com/
1805,株式会社トランシス,1989年, - , - ,北海道千歳市泉沢1007番地184,http://www.transys.jp/
1806,鶴山運送株式会社,1961年, - , - ,岡山県津山市くめ字団地50番79,http://www.kakuzanunso.com/?page_id=5
1807,沖縄第一倉庫株式会社, - , - , - ,沖縄県那覇市西2丁目26番18号,http://o-daiichi-souko.co.jp/
1808,合同会社天野屋倉庫,1954年, - , - ,神奈川県横浜市鶴見区鶴見中央4-36-23,http://www.amanoya-souko.co.jp/
1809,横浜ロジスティクス株式会社,2004年, - , - ,神奈川県横浜市金沢区鳥浜町1番地の1,https://yokohama-logistics.com/
1810,札幌拓殖倉庫株式会社,1912年, - , - ,北海道札幌市中央区北8条西14丁目28番地,http://www.takusyoku.co.jp/
1811,株式会社徳栄物流商事,1999年, - , - ,神奈川県川崎市川崎区京町2-22-4,http://www.tokueigroup.com/
1812,タジマ物流システム株式会社,1995年, - , - ,東京都西多摩郡日の出町平井 35-6,http://tajimabutsuryu-s.co.jp/
1813,株式会社トミーズコーポレーション,1996年, - ,100-499人,大阪府泉大津市二田町3-2-23,https://www.tmys.co.jp/
1814,鈴ヤ商事株式会社, - , - , - ,埼玉県川越市新宿町4-1-4,http://www.su-zu-ya.co.jp/
1815,株式会社いつも, - , - ,100-499人,東京都千代田区有楽町1-13-2 第一生命日比谷ファースト21階,https://itsumo365.co.jp/
1816,さわだ物流株式会社,1955年, - , - ,千葉県市川市二俣673番地2号,http://sawada-logi.jp/company.html
1817,有限会社 住商,2003年, - ,30-99人,埼玉県吉川市美南2-8-10,http://sumi-sho.co.jp/company/
1818,尼髙運輸株式会社, - , - , - ,兵庫県尼崎市南初島町10-143,https://amako.co.jp/
1819,株式会社イーウーパスポート, - , - , - ,東京都中央区八丁堀1-3-7　双鶴八重洲ビル3階,https://yiwupassport.com/
1820,株式会社エービーシー商会ホールディングス,1980年, - , - ,埼玉県朝霞市上内間木745,http://www.abct-hd.co.jp/
1821,ヤマトシステム開発株式会社,1973年, - ,1000人以上,東京都中央区晴海1-8-11　晴海アイランドトリトンスクエアオフィスタワーY棟,https://www.nekonet.co.jp/
1822,沖縄岡崎運輸株式会社, - , - , - ,沖縄県那覇市港町2-5-5,https://osakaokazakiunyu.jimdofree.com/
1823,株式会社プレイングネットワーク,2000年, - , - ,東京都千代田区神田須田町1-5 翔和須田町ビル8F,https://www.play-net.co.jp/
1824,株式会社Rmインターナショナルジャパン,2013年, - , - ,東京都葛飾区新宿4-11-11,https://www.kojin-yunyu.jp/
1825,パワースポット株式会社,2012年, - , - ,神奈川県横浜市港南区港南台1-6-2-2F,http://powerspot-corp.jp/wp/
1826,株式会社福富運送,1961年, - , - ,兵庫県伊丹市北河原3-2-29　尼宝物流協同組合内2F,http://fukutomi-support.com/
1827,郵船ロジスティクス株式会社,1955年,岡本 宏行,1000人以上,東京都品川区東品川4丁目12番4号 品川シーサイドパークタワー,https://www.yusen-logistics.com/jp_ja/
1828,株式会社スコア・ジャパン,1998年, - ,500-999人,東京都江東区亀戸1-1-13,http://www.scorejp.com/
1829,順豊エクスプレス株式会社, - , - , - ,東京都江東区塩浜2-2-10 ヒキタカ木場ビル 2F,https://www.sf-express.com/jp/ja/
1830,株式会社WAI trading,2015年, - , - ,大阪府堺市西区上野芝向ヶ丘町5-23-9,http://waitradingjapan.com/
1831,エクセレンス株式会社,1989年, - ,10-29人,京都府京都市中京区占出山町３１１ アニマート錦2F,http://1excellence.com/
1832,株式会社エーペック貿易, - , - , - ,福岡県北九州市小倉北区米町1丁目4番21号,http://apec-trading.co.jp/
1833,株式会社新潟トレーディング, - , - , - ,新潟県新潟市中央区女池南1-5-16,http://www.niigatatrading.co.jp/
1834,株式会社ネクスメディア,2011年, - , - ,福岡県福岡市中央区舞鶴1丁目1-3 リクルート天神ビル2F,http://www.u-new.com/
1835,株式会社USA-GET, - , - , - ,神奈川県横浜市港北区新横浜2-14-8 オフィス新横浜　708号,https://usa-get.co.jp/
1836,商船三井ロジスティクス株式会社,1989年, - , - ,東京都千代田区神田駿河台四丁目3番 新お茶の水ビルディング,https://www.mol-logistics-group.com/index.html
1837,株式会社本山運送,1962年,永井 雄大郎,10-29人,熊本県熊本市西区二本木2-4-28,http://moto-yama.com/
1838,株式会社トランクルーム鹿児島, - , - , - ,鹿児島県鹿児島市伊敷町4694番地,http://trunkroom.ecnet.jp/
1839,株式会社AGEN, - , - , - ,兵庫県加古郡稲美町蛸草１−１１ 植田住地株式会社 神戸西倉庫2階事務所,https://yasuikun.com/
1840,ファーストトレード株式会社,2011年, - , - ,福井県あわら市大溝3丁目3番18号,http://fast-trade.co.jp/
1841,株式会社TSAgency, - , - , - ,埼玉県飯能市下名栗758-7,https://www.eigojapan.jp/
1842,ラピッド株式会社, - , - , - ,東京都中央区銀座7丁目13番6号サガミビル2階,https://rapidoffice.net/
1843,株式会社ダイチ・コーポレーション,1978年, - , - ,東京都江戸川区東葛西6-6-1,http://www.daichi-net.com/
1844,株式会社ヒューネッツ,2005年, - , - ,沖縄県那覇市小禄1丁目1-1,http://hu-nets.com/
1845,株式会社Luz Arco iris,2016年, - , - ,沖縄県那覇市久茂地1-4-15 泉崎UFビル2F,https://www.luzarcoiris.co.jp/
1846,株式会社沖縄テレビ開発, - , - , - ,沖縄県那覇市久茂地1ー2ー20 沖縄テレビ放送会館,http://www.otvk.co.jp/
1847,株式会社レック,1988年, - , - ,神奈川県川崎市多摩区菅稲田堤1-3-3,https://www.yadokari.com/
1848,株式会社UKCorporation,2016年,浦川 浩貴, - ,東京都港区新橋1-5-2 Fabulous GINZA 7F・8F・9F,http://uk-corp.co.jp
1849,日本パーソナルストレージ株式会社, - , - , - ,東京都千代田区麹町4-5-20 KSビル5階,http://personalstorage.co.jp/
1850,株式会社アパートマン,2002年, - , - ,石川県野々市市御経塚1丁目422,https://www.apart-man.jp/
1851,Ｎｏ.１都市開発株式会社,1993年, - , - ,広島県広島市南区皆実町１丁目５番９号,http://www.osamarukun.com/
1852,株式会社東京システムコーポレーション, - , - , - ,東京都東久留米市弥生１丁目１番３７号,http://www.tsc1.jp/
1853,株式会社ビッグボックス, - , - , - ,神奈川県川崎市高津区新作3-15-10,http://www.big-box.co.jp/tenpo.html
1854,トポス住宅販売株式会社, - , - , - ,埼玉県越谷市東大沢3丁目27-5,https://www.topos.co.jp/
1855,株式会社共和エンタープライズ, - , - , - ,神奈川県茅ヶ崎市新栄町2－8 共和ビル5F,http://www.sps.kyowaep.co.jp/
1856,株式会社FP不動産センター, - , - , - ,富山県富山市西田地方町1丁目4番16号,https://www.fpfc.co.jp/
1857,株式会社アースバウンド,2014年, - , - ,富山県高岡市野村６３６−４,https://bso17881.bsj.jp/
1858,湘南レーベル株式会社,2007年, - ,100-499人,神奈川県藤沢市片瀬海岸1-13-18-2F,https://shonan-label.com/
1859,トール・ホールディングス株式会社, - , - , - , - ,https://www.tollgroup.com/ja
1860,JPビズメール株式会社,1900年, - ,100-499人,東京都足立区千住曙町42-4,http://www.jpbizmail.co.jp/
1861,三井倉庫ビジネスパートナーズ株式会社,2001年, - ,100-499人,東京都港区海岸3-22-23,https://www.mbp-co.net/
1862,株式会社大塚商会,1961年, - ,1000人以上,東京都千代田区飯田橋2-18-4,https://www.otsuka-shokai.co.jp/
1863,GRP株式会社,2014年, - , - ,東京都中央区銀座6-13-16銀座Wallビル UCF501,https://primebox-souka.com/
1864,株式会社ユーザーサービス, - , - , - ,奈良県北葛城郡王寺町畠田４丁目２２－１２,http://www.userservice.jp/
1865,株式会社平和不動産, - , - , - ,埼玉県戸田市新曽2186番地1,http://www.heiwa-f.jp/
1866,合同会社カゴクロ, - , - , - ,鹿児島県鹿児島市荒田1-31-27,https://kagoclo.com/
1867,ブリーズベイホテル株式会社, - , - , - ,神奈川県横浜市中区花咲町1-22-2,http://breezbay-group.com/company/company.html
1868,今野不動産株式会社,1965年, - , - ,宮城県仙台市青葉区大町二丁目8-25,http://www.konno-net.co.jp/
1869,株式会社ラサキ不動産, - , - , - ,宮城県仙台市宮城野区原町3-6-23,https://www.rasaki.co.jp/
1870,有限会社田所コンテナサービス, - , - , - ,神奈川県相模原市南区磯部1828,https://www.tadokoro-ks.biz/
1871,株式会社小菅不動産,1968年, - , - ,神奈川県大和市上和田975番地,http://www.kosuge.co.jp/
1872,株式会社水島商事,1976年, - ,30-99人,神奈川県大和市中央林間4丁目16番10号,http://www.mizushima-shoji.co.jp/
1873,株式会社イコム,1994年, - , - ,埼玉県さいたま市中央区新都心11-2　明治安田生命さいたま新都心ビル34階,https://icom156.co.jp/
1874,山崎梱包株式会社,1918年, - , - ,大阪府大阪市北区大淀中2-6-15,https://www.yamakon.co.jp/
1875,株式会社ホクビ,1985年, - , - ,石川県野々市市押野４丁目１９２－１,https://hokubi.com/
1876,コスモ株式会社, - , - , - ,東京都足立区大谷田1丁目6番地14号,https://cosmotrunk.com/
1877,株式会社しんとらい,2014年, - , - ,大阪府大阪市北区梅田1丁目11番4-1100号,https://www.mybox24-yuuhigaoka.com/
1878,有限会社第一不動産,1966年, - , - ,大分県大分市西春日1－2 DDSビル,https://corp.d1-real.co.jp/
1879,株式会社トップインターナショナル,1987年, - ,5-9人,大分県大分県中津市豊田町７番地２,http://top-i.co.jp/
1880,株式会社吉住ホーム,1985年,吉田 昌平,30-99人,東京都中野区中央1-37-2,https://www.yoshizumihome.co.jp/
1881,株式会社パルマ, - , - , - ,東京都千代田区麹町4-5-20　KSビル5階,https://www.palma.jp/
1882,株式会社Fine office,2012年, - , - ,東京都千代田区九段南1-5-6,https://shiro-kuma.co.jp/
1883,三倉屋商事株式会社, - , - , - ,東京都港区新橋2-20-15 新橋駅前ビル1号館9F,https://e-trunk.jp/
1884,株式会社ビーアンドエー,1999年, - ,30-99人,神奈川県横浜市西区岡野1丁目12番17号 本社ビル6階,http://office.ba-japan.co.jp/
1885,株式会社アイ・キューブ, - , - , - ,埼玉県さいたま市浦和区元町３－１４－４,https://www.cb-machikomae.com/
1886,合同会社Mt.Fuji, - , - , - ,神奈川県横浜市中区桜木町1丁目101番地1,https://gg-mtfuji.com/
1887,株式会社ABC,1990年, - , - ,長崎県長崎市浜町5-14,https://www.kando-abc.com/
1888,イデア株式会社,2005年, - , - ,神奈川県横浜市西区浅間町1-1-5　ID PARK BLDG.,http://www.idea05.com/
1889,株式会社大野縫次郎商店, - , - , - ,東京都北区王子3-21-11,https://morestorage.jp/
1890,株式会社オープンハウスグループ,1997年, - ,1000人以上,東京都千代田区丸の内2-4-1　丸の内ビルディング12階,https://openhouse-group.co.jp/
1891,株式会社グッドライフ,2012年, - , - ,東京都港区六本木3丁目2番1号 住友不動産六本木グランドタワー16階,https://goodlifes.jp/
1892,三恵観光株式会社,1971年, - ,30-99人,京都府福知山市字堀小字下高田2346,http://www.sankei-kanko.co.jp/
1893,株式会社リビングライフ,1990年, - , - ,東京都世田谷区等々力5丁目4番15号 リビングライフ本社ビル,https://www.living-life.co.jp/
1894,株式会社クレアスレント,1988年, - ,30-99人,東京都港区西新橋2丁目39-3 SVAX西新橋ビルディング2F,https://www.clearth-rent.co.jp/
1895,まちづくりコーポレーション株式会社, - , - , - ,東京都小金井市前原町4丁目11-40,https://machi-corp.jp/
1896,株式会社セブンウェブ, - , - , - ,和歌山県和歌山市北島509-29　宮本ビル2F,http://www.7web.info/
1897,株式会社エル・ワイ・エル, - , - , - ,和歌山県和歌山市田尻129-1,http://www.trunk-plusone.com/
1898,株式会社トランクルームパイン,2013年, - , - ,和歌山県和歌山市鷺ノ森新道9,http://www.pine-inc.net/trunk/
1899,シティ・ハウジング株式会社,1995年, - ,30-99人,徳島県徳島市中常三島町3丁目8-1,https://www.city-housing.net/
1900,株式会社庄の屋,1972年, - , - ,徳島県小松島市横須町9-28,https://www.shono-ya.com
1901,株式会社トラストエージェント,2001年, - , - ,大阪府大阪市北区堂島1丁目6番20号 堂島アバンザ10F,https://www.trustagent.co.jp/
1902,ＪＲ九州コンサルタンツ株式会社,1990年, - , - ,福岡県福岡市博多区博多駅東一丁目1番14号,https://www.jrqc.co.jp/
1903,株式会社四研,2013年, - , - , - ,http://www.4thlab.com/
1904,株式会社リーディングサポート,2003年, - ,30-99人,茨城県つくば市松代1丁目28番地6,http://www.super-exp.net/
1905,アウルグループ株式会社, - , - , - ,大阪府摂津市鳥飼本町3丁目16-1,http://owl-moving.jp/
1906,カンタムソリューションズ株式会社,2000年,橋本　卓哉,30-99人,東京都大田区東海1-3-6　プロロジスパーク東京大田3階,http://www.ezyfulfilment.jp/company.html
1907,株式会社マキノ,1990年, - , - ,和歌山県和歌山市向58,http://tsuuhanbutsuryuu.com/
1908,株式会社桜井流通センター, - , - , - ,埼玉県入間郡三芳町北永井73-2,http://www.sakurairc.jp/
1909,株式会社グッドビリーヴホールディングス, - , - , - ,東京都港区東新橋2丁目11番4号　マヤパダ汐留プラザ10F,http://www.gb-web.com/
1910,株式会社TOKO,2003年, - , - ,京都府京都市南区吉祥院西ノ庄西浦町14‐24,https://toko-kyoto.co.jp/
1911,株式会社凪物流,1995年, - ,100-499人,岡山県美作市竹田145-41,https://www.nagibutsuryuu.com/
1912,株式会社丸新,1949年, - , - ,新潟県新潟市中央区下大川前通3ノ町2230番地67,http://www.marushin-group.co.jp/
1913,株式会社シスプロ, - , - ,100-499人,大阪府大阪市北区梅田2丁目4番13号 阪神産経桜橋ビル6F,http://www.syspro.co.jp/
1914,株式会社ウィニングコーポレーション, - , - , - ,〒106－0045 東京都港区麻布十番１－５－２０,https://winning-corp.com/
