No.,会社名,設立年,代表者名,従業員数,住所,会社URL
199,株式会社とんがりコラボ,1986年, - , - ,東京都港区赤坂2-10-9　ラウンドクロス赤坂7階,https://tongari.co.jp/
200,株式会社ジェス,1995年,長谷川 直行,100-499人,千葉県成田市飯田町108-9　佐野屋ビル,http://www.jes-web.co.jp/
201,株式会社アスタリスク,2007年, - , - ,東京都多摩市山王下 1-12-16新屋ビル305,http://www.asterisknet.jp/
202,ケービックス株式会社,1971年, - ,100-499人,群馬県前橋市問屋町一丁目10番地3,http://kbix.co.jp/
203,株式会社アイエヌジー,1991年, - , - ,大阪府大阪市中央区久太郎町2丁目5番31号　本町寺田ビルディング,http://www.ing-jsc.co.jp/
204,株式会社ヒューマンバンク,2000年, - , - ,愛媛県松山市三番町5丁目13-3,http://www.humanbank.co.jp/
205,人材コンサルト沖縄株式会社, - , - , - ,沖縄県那覇市泊1-24-13　2F,http://www.conoki.com/
206,フィールドトラスト株式会社,2007年, - , - ,東京都中央区日本橋本町2-3-15　共同ビル新本町２階,http://www.field-tt.com/
207,株式会社Harvest Biz Career,2010年,小貫　洋奨,1000人以上,茨城県つくば市吾妻3丁目10番地13　つくば文化ビル1F,https://www.harvestbiz.jp
208,株式会社ネオスタイル,2004年, - ,10-29人,兵庫県神戸市中央区東川崎町1-3-3神戸ハーバーランドセンタービル 19F,http://neostyle-job.com/
209,株式会社BBロジスティクス,2012年, - , - ,東京都荒川区西日暮里4-1-20 西日暮里エーシービル505,https://bb-logi.bb-group.jp/
210,株式会社経理パートナーズ,2003年, - ,10-29人,神奈川県横浜市神奈川区鶴屋町2-23-2　TSプラザビル311,https://keiri.co.jp
211,岩通ビジネスサービス株式会社,2021年, - , - ,東京都杉並区久我山1-7-41,http://www.iwatsu.co.jp/ibs/
212,株式会社サンレディース,1986年, - ,100-499人,大阪府大阪市北区浪花町12-24　赤坂天六ビル6F,https://www.sunladys.com
213,株式会社マックスサポート,1998年, - ,30-99人,東京都新宿区西新宿7-1-10,https://www.maxsupport.co.jp/
214,株式会社アウトソーシングトータルサポート,2005年, - , - ,東京都千代田区丸の内1-8-3東京都新宿区新宿4-1-23　新宿SKYビル5F,https://www.ots.co.jp/
215,株式会社ソラスト,1968年, - ,1000人以上,東京都港区港南1-7-18 A-PLACE品川東6F,http://www.solasto.co.jp/
216,株式会社バックスグループ,1989年, - ,100-499人,東京都渋谷区恵比寿1-19-19 恵比寿ビジネスタワー14F,http://www.backs.co.jp/
217,株式会社テクノプロ,1988年, - ,1000人以上,東京都港区六本木6-10-1六本木ヒルズ森タワー35階,https://www.technopro.com/rd/
218,株式会社ジャパンクリエイトグループ,2011年, - ,30-99人,大阪府大阪市淀川区東三国4-3-1 グロリア240 3F,http://www.jc-grp.com/
219,雄飛株式会社,2008年, - , - ,埼玉県深谷市上柴町東5-1-31 ニュートンビル 302,http://www.yuhi.co.jp/
220,DSP株式会社,2004年, - ,1000人以上,東京都千代田区神田錦町2-9 安田グリーンパーク,https://www.dsp-net.co.jp
221,ジーエスケイ株式会社,1979年, - ,1000人以上,東京都杉並区上井草2-2-2,http://www.gsk.co.jp/
222,株式会社PE-BANK,1989年, - ,30-99人,東京都港区高輪2丁目15番8号 グレイスビル泉岳寺前,https://pe-bank.co.jp/
223,株式会社クロード,2003年, - , - ,群馬県高崎市問屋町2丁目10番地3,http://www.crowd-g.com/
224,アイコム株式会社,2012年, - ,10-29人,群馬県高崎市下之城町３０１－２ ゼンテクノビルC-２,http://aicom23.jp/
225,株式会社プローヴ,2004年, - , - ,茨城県水戸市笠原町600番地17　朝日ビル205号室,https://www.prove-job.jp/
226,株式会社アドサポート,1999年, - ,100-499人,茨城県北茨城市中郷町日棚　中郷工業団地内,http://www.adsupport-ss.com/
227,株式会社プログレス,1997年, - , - ,愛知県岩倉市大地新町3丁目71番地,http://www.progress-group.jp/
228,株式会社フロンティア,2003年, - , - ,愛知県名古屋市中区錦3-10-14 協和錦ビル4F,http://frontier.sc/
229,横浜ビジネスプロモーション株式会社,2005年, - , - ,神奈川県横浜市中区常盤町３－２５サンビル６F,http://www.yokohama-bp.co.jp/
230,株式会社ホットスタッフ,1999年, - ,100-499人,愛知県岡崎市小呂町4丁目60番地1,https://www.hotstaff.co.jp
231,人材プロオフィス株式会社,1987年, - ,30-99人,大阪府枚方市新町1-12-1 太陽生命枚方ビル2階,http://www.jinzai-pro-office.co.jp/
232,株式会社アソウ・ヒューマニーセンター,1984年, - , - ,福岡県福岡市中央区天神2-8-41 福岡朝日会館 14階,https://www.ahc-net.co.jp/
233,株式会社日本アシスト,1997年, - ,500-999人,神奈川県横浜市鶴見区鶴見中央4-36-1 ナイス第二ビル6F,https://www.n-assist.co.jp/
234,株式会社総合プラント,1988年, - , - ,熊本県熊本市中央区神水1-38-10 SOGO-PLANTビル,http://www.sogo-plant.com/
235,株式会社アートワーク,2006年, - , - ,熊本県熊本市中央区九品寺5丁目15-5,http://www.a-work.co.jp/
236,株式会社ラフィット, - , - , - ,長崎県諫早市津久葉町6-13,http://lafite.jp.net/
237,株式会社スペリオール,2012年, - , - ,京都府京都市下京区新町四条東入月鉾町４７番地３　四条新町ビル５階,http://www.superior-job.jp/
238,株式会社TAMA,2009年, - , - ,京都府綾部市渕垣町古川21-1,http://tamaweb.co.jp/
239,株式会社ファーストスタッフ,2014年, - , - ,広島県広島市西区横川町3丁目12番15　房尾本店横川駅前ビル3F,http://www.fast-staff.co.jp/
240,株式会社プラスキャリア, - , - , - ,沖縄県那覇市おもろまち1-5-26,http://www.pluscareer.co.jp/
241,株式会社JOB BANK,2007年, - ,5-9人,沖縄県那覇市銘苅2-4-46,https://jobbank.co.jp/
242,株式会社りゅうせきフロントライン,2019年,上運天 清,500-999人,沖縄県浦添市勢理客4-20-1,http://www.ryuseki-bs.co.jp/
243,テンプスタッフフォーラム株式会社,1988年, - ,100-499人,新潟県新潟市中央区東大通1丁目7番10号新潟セントラルビル6階,https://www.tempstaff-forum.co.jp/
244,株式会社大阪人材センター,2013年, - , - ,大阪府大阪市中央区高麗橋2-2-7　東栄ビル5階,http://www.o-jinzai.co.jp/
245,株式会社アドミック,2000年, - ,30-99人,大阪府大阪市中央区難波2-2-3御堂筋グランドビル9F,http://admic.jp/
246,株式会社 ワークステーション,1984年, - ,100-499人,大阪府大阪市西区阿波座1丁目4番4号_野村不動産四ツ橋ビル2階,http://www.workstation.co.jp
247,株式会社インハート,2006年, - , - ,茨城県石岡市国府四丁目3番21号,http://www.inheart.jp/
248,株式会社シーケル,1991年, - ,1000人以上,茨城県水戸市千波町733-1,http://www.seekel.co.jp/
249,SBSスタッフ株式会社,1997年, - ,100-499人,東京都墨田区太平4-3-8 ＳＤビル３Ｆ,http://www.sbs-staff.co.jp
250,株式会社アクティブライン,2006年, - , - ,千葉県八千代市勝田台北1-12-1 サイノスビル5F,http://active-line.co.jp/
251,株式会社フスワ,1989年, - , - ,千葉県千葉市中央区新千葉2-5-14 ニュー芳野ビル7階,http://www.fusuwa.com/
252,株式会社ワープル,1992年, - , - ,神奈川県平塚市老松町4-9　木村ビル3Ｆ,http://ii-job.com/
253,株式会社シンコー,1982年, - ,100-499人,長崎県大村市東三城町6-1 大村バスターミナルビル　3F,http://www.sinco-ltd.com/
254,株式会社アイコック,1984年, - , - ,長崎県諫早市津久葉町6番地41,http://www.icoc.co.jp/
255,株式会社オフィススタッフ,1983年, - ,1000人以上,長崎県長崎市賑町７番１２号　第６森谷ビル,http://www.officestaff.co.jp/
256,株式会社グレート長野,2002年, - ,10-29人,長野県長野市高田413,http://www.great-nagano.co.jp/
257,株式会社バリュークリエーション,2015年, - , - ,長野県松本市沢村3丁目1-6 小林ビル2F,http://www.v-creation.co.jp/
258,アシマ株式会社,1985年, - ,500-999人,埼玉県さいたま市大宮区堀の内町2丁目3番地1アシマビル,http://www.e-asima.com/
259,株式会社イー・エス・エージェンシー,2003年, - , - ,千葉県柏市東上町2-28　第２水戸屋ビル２階,http://www.es-agency.co.jp/
260,株式会社アクトラインイーエフ,2015年, - , - ,千葉県船橋市本町6-1-7　エスペランサKビル3F,https://actline77.co.jp/
261,株式会社リンクファシリティーズ,2007年, - , - ,神奈川県横浜市中区長者町 4-11-7 長者町齋藤ビル4F,http://www.0120137809.com/
262,株式会社アルパジャパン,1996年, - , - ,神奈川県川崎市川崎区駅前本町3-1　NMF川崎東口ビル12F,http://alpajapan.co.jp/
263,株式会社メイツ長野,1990年, - , - ,長野県長野市南石堂町1282-16　大樹生命長野ビル５F,https://www.mates-n.co.jp/
264,セントラルソーシング株式会社,1998年, - , - ,長野県伊那市狐島3836-1,http://c-sourcing.co.jp/
265,株式会社ウイズ,2006年, - , - ,長野県飯田市中村1255番地,http://www.with-company.jp/
266,ワイズコーポレーション株式会社,2007年, - , - ,群馬県伊勢崎市境百々東17-4,http://www.ys-grp.com/
267,株式会社グレース・プラネット,2013年, - , - ,群馬県桐生市相生町2-486-38,http://g-pla7.com/
268,株式会社ノア・エンタープライズ,2010年, - ,30-99人,長崎県長崎市万才町3番4号　大和生命ビル3階,https://www.noah-s-ark.com/
269,株式会社ミラクス,1997年, - ,1000人以上,東京都文京区関口2-3-3　目白坂ＳＴビル7階,https://miraxs.co.jp/
270,レバレジーズメディカルケア株式会社,2017年, - ,500-999人,東京都渋谷区渋谷二丁目24番12号,https://leverages-medicalcare.jp/
271,ランスタッド株式会社,1980年, - , - ,東京都千代田区紀尾井町4-1　ニューオータニガーデンコート21F,https://www.randstad.co.jp/
272,株式会社パソナヒューマンソリューションズ,1985年, - , - ,東京都千代田区大手町2－6－2JOB HUB SQUARE,https://www.pasona-hs.co.jp/
273,オムロン エキスパートリンク株式会社,2018年, - ,500-999人,京都府京都市下京区塩小路通堀川東入,https://www.oli.omron.co.jp/
274,パーソルテクノロジースタッフ株式会社,2002年, - ,1000人以上,東京都新宿区西新宿2-1-1 新宿三井ビルディング51F,https://persol-tech-s.co.jp/
275,パーソルエクセルHRパートナーズ株式会社,1989年, - , - ,大阪府大阪市中央区城見2-1-61　TWIN21MIDタワー2階,https://persol-hrpartners.co.jp/
276,株式会社ファイブ・ルーツ,2006年, - ,30-99人,大阪府大阪市北区天神橋2-5-25 若杉グランドビル9F,http://fiveroots.com/
277,株式会社フルキャストホールディングス,1990年,坂巻　一樹,1000人以上,東京都品川区西五反田8-9-5 FORECAST五反田WEST,https://www.fullcastholdings.co.jp/
278,株式会社プロントサービス,2007年,杉山　和弘,500-999人,東京都港区港南1-8-27日新ビル,http://www.pronto-service.co.jp/
279,株式会社アイスタッフ,2016年, - , - ,東京都町田市南成瀬1-8-11 芳栄ビル3階A号室,http://cast-i.jp/
280,株式会社ティー・ファクトリー,2013年, - , - ,福島県郡山市横塚三丁目4番7号　横塚貸事務所201号室,https://tfac.co.jp/
281,株式会社オフィスブラウンエイ,1992年, - ,100-499人,広島県広島市東区二葉の里1丁目1-72 GKDビル302,http://officebrowna.com/
282,株式会社エフエムネクス,2008年, - , - ,東京都北区東田端2-8-15 ニュー田端ビル203,http://fmnex.co.jp/
283,株式会社ペルファ,2011年, - , - ,愛知県名古屋市中区栄4-15-23ライオンズマンション久屋公園 917,http://www.perfa.co.jp/
284,株式会社コプロ・エンジニアード,2006年, - ,1000人以上,愛知県名古屋市中村区名駅三丁目28番12号　大名古屋ビルヂング25F東京都中央区京橋二丁目2番1号　京橋エドグラン21F,https://www.copro-e.co.jp/
285,株式会社オズペック,2005年, - ,10-29人,東京都港区浜松町1丁目29番10号　東京ラインビル3階,http://www.ospec.co.jp/
286,株式会社ノアスタッフ,2007年, - , - ,東京都新宿区西新宿三丁目5番12-616号,http://www.noa-staff.jp/
287,株式会社オン・ザ・スタッフ, - , - , - ,大阪府大阪市城東区野江1丁目2-3　森ビル2F,http://www.on-the-staff.com/
288,株式会社ラポート,1989年, - , - ,大阪府大阪市北区芝田1丁目1番26号　松本ビル7F,https://www.raporto.co.jp/
289,株式会社クリエイティブ,2010年, - ,500-999人,大阪府大阪市住之江区南港北1-7-89日立造船南港ビル2F,https://www.k-crv.com/
290,株式会社INF, - , - ,30-99人,愛知県豊明市前後町善江1735パルネス1号館,http://www.inf-fulltime.com/
291,名東急送株式会社,1980年, - , - ,愛知県みよし市根浦町4丁目2番地13,https://www.meikyu-jinzai.com/
292,株式会社トータルグロース, - , - ,30-99人,愛知県名古屋市中区錦1丁目5-28 ミワビル2F,http://www.t-growth.co.jp/
293,ネクスト福岡株式会社,2013年, - ,100-499人,福岡県福岡市博多区博多駅前3丁目23番12号博多光和ビル8F,https://www.nextfukuoka.com/
294,株式会社クリエイト・スタッフィング,2013年,原口　瑠衣,30-99人,福岡県福岡市中央区渡辺通5-20-7 上野ビル5階,https://www.c-staffing.co.jp/
295,ロジネッツ株式会社,2004年, - , - ,福岡県福岡市東区馬出1丁目13-9 D-1ビル4F,https://www.loginetz.com/
296,麻生教育サービス株式会社,1989年, - ,10-29人,福岡県福岡市博多区博多駅前三丁目25番24号　八百治ビル4階,http://www.aso-education.co.jp/
297,シリコンスタジオ株式会社,1999年, - ,100-499人,東京都渋谷区恵比寿1-21-3 NRビル,https://www.siliconstudio.co.jp/
298,株式会社 ケイキャリアパートナーズ,1989年, - ,500-999人,兵庫県神戸市中央区西町35番地 三井神戸ビル6階,https://www.khi.co.jp/corp/kcp/index.html
299,株式会社ソフィアプロモーション,1997年, - ,100-499人,東京都渋谷区恵比寿1-8-11 スカイエビスビル6F,http://www.sophia-p.co.jp/
300,株式会社ヒト・コミュニケーションズ,1998年, - ,100-499人,東京都豊島区東池袋 1-9-6,https://www.hitocom.co.jp
301,株式会社デルタソリューションズ,1992年,木山　千春,100-499人,東京都中央区八丁堀4-8-2　いちご桜橋ビル3F,https://www.deltasolutions.co.jp/
302,株式会社チェッカーサポート,2002年, - ,100-499人,東京都江東区富岡2-9-11 京福ビル 4F,https://www.checkersupport.co.jp/
