No.,会社名,設立年,代表者名,従業員数,住所,会社URL
203,株式会社メディカルジョブセンター,2009年, - , - ,北海道札幌市中央区北1条西3丁目2番地 井門札幌ビル4階東京都新宿区西新宿6丁目5番1号 新宿アイランドタワー5階・6階,https://www.medicaljobcenter.co.jp/
204,パーソナル札幌株式会社,1973年, - ,10-29人,北海道札幌市中央区北2条西4丁目1番地 札幌三井JPビルディング8階,https://ssl.jinzai-net.co.jp/
205,ヒューマンリソシア株式会社,1988年, - ,500-999人,東京都新宿区西新宿7-5-25　西新宿プライムスクエア1F,http://resocia.jp/
206,株式会社 ケイキャリアパートナーズ,1989年, - ,500-999人,兵庫県神戸市中央区西町35番地 三井神戸ビル6階,https://www.khi.co.jp/corp/kcp/index.html
207,流通株式会社,1977年, - ,100-499人,鳥取県倉吉市巌城997-3,http://ryu-tsu.jp/
208,株式会社アクシス,1993年, - ,100-499人,鳥取県鳥取市扇町7番地 鳥取フコク生命駅前ビル7F,https://www.t-axis.co.jp/
209,株式会社スタッフサービス,1981年, - ,1000人以上,東京都千代田区神田練塀町85　JEBL秋葉原スクエア,http://www.022022.net/
210,株式会社LASSIC,2006年, - ,100-499人,鳥取県鳥取市南吉方3-201-3東京都港区高輪1-3-13 NBF高輪ビル 5F,https://www.lassic.co.jp/
211,日本ベストサポート株式会社,2004年,森谷　義博,10-29人,東京都千代田区飯田橋2-6-6　ヒューリック飯田橋ビル2F,https://www.nbsupport.com/
212,株式会社福島人材派遣センター,1986年, - ,10-29人,福島県福島市大町4番4号　東邦スクエアビル7F,https://haken.co.jp/
213,クロパス, - , - , - ,福島県白河市三番町8番地　アネックス三番館2Ｆ,https://crow-pass.com/
214,人材プロオフィス株式会社,1987年, - ,30-99人,大阪府枚方市新町1-12-1 太陽生命枚方ビル2階,http://www.jinzai-pro-office.co.jp/
215,有限会社ステップアップ,2001年, - , - ,富山県中新川郡上市町法音寺1－4,https://step-up.net/
216,株式会社ファインズ,1991年, - , - ,新潟県新潟市中央区南笹口一丁目1番54号日生南笹口ビル8階,http://www.fines.co.jp/
217,株式会社エンリージョン,2010年, - , - ,新潟県新潟市中央区東大通2-5-8　東大通野村ビル8F,https://rs-niigata.net/
218,株式会社デルタマーケティング, - , - , - ,東京都中央区八丁堀4-8-2 いちご桜橋ビル3F,https://delta-niigata.jp/
219,株式会社りゅうせきフロントライン,2019年,上運天 清,500-999人,沖縄県浦添市勢理客4-20-1,http://www.ryuseki-bs.co.jp/
220,インタラクティブ株式会社,2009年, - ,30-99人,沖縄県宜野湾市大山3丁目11-32,https://www.inta.co.jp/
221,株式会社プラスキャリア, - , - , - ,沖縄県那覇市おもろまち1-5-26,http://www.pluscareer.co.jp/
222,WDB株式会社,2011年, - ,500-999人,東京都千代田区丸の内2-3-2 郵船ビルディング2F,https://www.wdb.co.jp/
223,株式会社メイテックネクスト,2006年, - , - ,東京都台東区上野1-1-10 オリックス上野1丁目ビル7階,http://www.m-next.jp/
224,株式会社Niche,2013年, - , - ,沖縄県那覇市天久1-8-1　コーポ杜202,http://niche-okinawa.jp/
225,株式会社シグマスタッフ,1983年, - ,30-99人,東京都品川区上大崎2-25-2 新目黒東急ビル6階,http://www.sigma-staff.co.jp/
226,WBPグループ株式会社,2016年, - ,30-99人,兵庫県尼崎市東難波町5-17-23 第一住建尼崎ビル２F,https://www.wbp-jinzai.com/
227,ART株式会社,1997年, - , - ,兵庫県芦屋市伊勢町７－２５ 芦屋伊勢町ハウス４０３号,https://www.art4510.jp/
228,株式会社ドリームラボ,2011年, - , - ,大阪府大阪市北区万歳町4番12号 浪速ビル,https://dream-lab.work/
229,株式会社コムライズ,2015年, - , - ,京都府京都市中京区麸屋町通二条下る尾張町225番地　第二ふや町ビル4F,https://comrise.jp/
230,有限会社アイ, - , - , - ,大阪府大阪市北区中津1丁目18-18　若杉ビル3F,https://www.sora-ai.co.jp/
231,アイスタッフ株式会社,2020年, - , - ,京都府宇治市宇治蔭山78番地24,https://www.istaff-uji.com/
232,株式会社ステージ,1991年, - ,5-9人,京都府京都市下京区烏丸通四条下る水銀屋町620,https://stage-kyoto.com
233,株式会社ベストマッチ,2004年, - , - ,千葉県船橋市本町7-11-5　ＫＤＸ船橋ビル,https://www.bestmatch.co.jp/
234,株式会社ドットライン, - , - , - , - ,https://www.dotline-jp.com/
235,テンプスタッフフォーラム株式会社,1988年, - ,100-499人,新潟県新潟市中央区東大通1丁目7番10号新潟セントラルビル6階,https://www.tempstaff-forum.co.jp/
236,シューキャク・マン株式会社, - , - , - ,栃木県宇都宮市山本3丁目13-8,https://sk-man.co.jp/
237,株式会社人財バンク,2014年, - , - ,三重県四日市市住吉町12-7,http://jinzaibank.co.jp/
238,株式会社アーリー・バード,2006年, - ,10-29人,三重県伊勢市一色町1500番地4,https://ebird.co.jp/
239,株式会社パソピア,1989年, - ,10-29人,三重県津市羽所町345番地,https://www.group-rita.co.jp/
240,グリーンストック株式会社,2011年, - , - ,三重県津市大門4-3 岡半ビル,http://green-stock.biz/
241,株式会社スカイネット,2000年, - , - ,三重県松阪市田村町458-19,http://www.windy03.com/
242,株式会社ファーストステップ,2006年, - , - ,三重県四日市市三栄町3-15　コバヤシビル3F,http://www.f-step.co.jp/
243,株式会社ウィンスリー, - , - , - ,東京都港区六本木4-8-7　六本木三河台ビル5階,https://w3hr.jp/
244,株式会社ビレンワークアップ, - , - , - ,大阪府大阪市西区江之子島1-7-3 阿波座駅前ビル609,https://birenworkup.com/
245,株式会社ワイズ関西,2000年, - ,30-99人,滋賀県草津市野村５丁目４番９号 ITOビル,https://wise-kansai.com/
246,株式会社ヒューマンサポート,1985年, - , - ,群馬県安中市下磯部1006,https://www.h-support.jp/
247,株式会社A・サポート,2000年, - ,30-99人,群馬県渋川市半田3178-1　秋元ビル1Ｆ,http://www.a-sup.co.jp/
248,株式会社プライムキャスト, - , - , - ,山梨県中巨摩郡昭和町河西1023-1,http://www.pcast.jp/
249,株式会社就職情報センター,1984年, - ,10-29人,静岡県静岡市駿河区中野新田57-43,https://www.sjc-net.co.jp/
250,株式会社ジャスティス,1998年, - , - ,静岡県静岡市葵区追手町2-12 静岡安藤ハザマビル5階,http://www.justice-cr.jp/
251,ヤマハ発動機ビズパートナー株式会社,1982年, - ,500-999人,静岡県磐田市西貝塚3377番地静岡県磐田市新貝2500,https://www.yamaha-motorbiz.co.jp/
252,株式会社ジャスプロ,2004年, - , - ,鹿児島県鹿児島市上之園町25－36　光健ボイスビル405号,http://www.juspro2.co.jp/
253,株式会社Sawa,2012年,岩澤祥子,5-9人,鹿児島県鹿児島市下荒田2丁目25-1-1F,http://www.jinzai-k.jp/
254,ファインディ株式会社,2016年, - , - ,東京都品川区西五反田7-7－7 SGスクエア 8F,https://findy.co.jp/
255,株式会社TMK corporation,2014年, - , - ,宮崎県宮崎市松山1丁目1番1号　宮崎観光ホテル西館3階301号室,https://www.tmk-c.com/
256,株式会社スープル,1985年, - , - ,熊本県熊本市中央区水前寺公園14-22 パークビル1F,https://www.souple.co.jp/
257,スタッフラインズ株式会社,2013年, - , - ,宮崎県宮崎市松橋1丁目8-24 テルスビル2-A,https://staff-lines.com/
258,株式会社シンコー,1982年, - ,100-499人,長崎県大村市東三城町6-1 大村バスターミナルビル　3F,http://www.sinco-ltd.com/
259,株式会社ライフライン,2001年, - ,10-29人,石川県金沢市新保本4丁目65-16,https://lifeline-lg.com/
260,ウイルフラップ株式会社,2007年,高 まどか,10-29人,石川県金沢市問屋町1-20,http://www.frappu.co.jp/
261,株式会社キャリアプラス,2001年, - , - ,福井県福井市飯塚町第7号10番地10,http://cpcl.jp/
262,株式会社キャリア・ブレスユー,2006年, - ,10-29人,和歌山県和歌山市雑賀町58番地,http://c-blessyou.co.jp/
263,あおぞら株式会社,1985年, - , - ,和歌山県和歌山市鳴神1051番地1WINGはなやま,http://aozora-ts.com/
264,株式会社人材サポート,2005年, - , - ,和歌山県和歌山市美園町５丁目４番地６ ライフビル２F,https://j-sp.jp/
265,株式会社アピールコム宇部本社,1997年, - , - ,山口県宇部市西岐波区宇部臨空頭脳パーク11番,https://appeal-ad.co.jp/
266,株式会社Be win,2007年,河村　勝就,30-99人,山口県宇部市寿町2丁目5-21,https://be-win.co.jp/yamaguchi
267,株式会社ぷらねっと,2000年, - ,30-99人,山口県周南市築港町7番8号 ぷらねっとビル3F,https://www.pla-net.jp/
268,株式会社ナインサーチ,2016年, - , - ,福岡県福岡市博多区博多駅東1－10－4　MASビル2階,https://www.ninesearch.co.jp/
269,株式会社 ビジネスアシスト,1989年, - , - ,山口県下関市卸新町8-5,https://b-assist.co.jp/
270,株式会社YMキャリア,2019年, - , - ,山口県下関市竹崎町4丁目2番36号(山口銀行本店内),https://ymcareer.co.jp/
271,株式会社キャリアサプライ,1987年, - ,10-29人,佐賀県佐賀市天神2-2-28,http://www.careersupply.co.jp/
272,株式会社ホットライン,2009年, - , - ,佐賀県佐賀市松原1-4-4,https://k-hot.jp/
273,アールシステム株式会社,1973年, - , - ,高知県高知市北本町2丁目8番21号　アール駅前ビル,https://www.r-sys.co.jp/
274,株式会社LES,2001年, - , - ,大分県大分市萩原3丁目21番10号,https://les-co.jp/
275,株式会社ヒューマンライフ,1989年, - ,100-499人,岩手県盛岡市大通3-1-23 クリエイトビル3F,https://www.humanlife-inc.com/
276,株式会社ワークパワー,1990年, - , - ,岩手県奥州市江刺八日町1丁目4-10,https://www.workpower.co.jp/
277,株式会社ブレインズ,1986年, - ,5-9人,香川県高松市紺屋町1番地3,https://www.brains-kgw.co.jp/
278,日本メディカル株式会社,1996年, - , - ,香川県高松市東ハゼ町 8-8,https://www.japan-md.co.jp/
279,株式会社パワーネット,1998年, - , - ,香川県丸亀市中府町一丁目19番地1,http://www.zinzai.net/
280,株式会社Jサポート,2003年, - ,100-499人,青森県上北郡おいらせ町青葉2丁目50-323 PCL B号棟,http://jsupport.co.jp/
281,株式会社スタッフクリエイト,1989年, - ,10-29人,徳島県徳島市幸町1丁目47番地3　スタッフクリエイトビル3F,https://staffcreate.com/
282,株式会社SDセンター,1986年, - , - ,徳島県徳島市徳島町城内6番地19,https://www.sd-center.com/
283,株式会社ヒューマンサポートジャパン,2017年, - , - ,東京都町田市南大谷1426番地189,http://hs-japan.co.jp/
284,日総工産株式会社,1971年, - ,1000人以上,神奈川県横浜市港北区新横浜1丁目4番1号日総工産新横浜ビル,http://www.nisso.co.jp/
285,株式会社さきがけプラスA,2007年, - , - ,秋田県秋田市山王臨海町1番1号 秋田魁新報社2階,https://www.sakigake.jp/plusa/
286,株式会社テクノ・サービス,2003年, - ,1000人以上,東京都千代田区神田練塀町85　ＪＥＢＬ秋葉原スクエア,http://www.hatarakunavi.net/
287,株式会社リクルートスタッフィング,1987年, - ,1000人以上,東京都中央区銀座8-4-17,http://www.r-staffing.co.jp/
288,株式会社グローバルウェイ,2004年, - ,30-99人,東京都港区浜松町1-7-3　第一ビル,https://www.globalway.co.jp/
289,アルムヒューマン株式会社, - , - , - ,静岡県三島市一番町15ー19,https://executive.arumgroup.jp/
290,縄文アソシエイツ株式会社,1996年, - ,10-29人,東京都港区虎ノ門1-4-2 虎ノ門東洋ビルディング7F,http://www.jomon.co.jp/
291,株式会社ディーエムピー・アンド・デッカン・グループ,2008年, - , - ,東京都中野区東中野4-6-5 山手ビル4階,https://dmpdeccan.co.jp/
292,株式会社 セブンピクチャーズ,2006年, - , - ,大阪府大阪市城東区野江1-1-1　角屋京橋ビル２Ｆ,https://7pic.jp/
293,株式会社ビースタイル スマートキャリア,2002年, - ,100-499人,東京都新宿区新宿4-3-17 FORECAST新宿SOUTH 5F東京都新宿区新宿四丁目3番17号,https://www.bstylegroup.co.jp
294,株式会社エム・アール・アイ・ジャパン,2004年, - , - ,東京都千代田区内幸町2-2-2　富国生命ビル10階,http://www.mri-tmg.jp/
295,AIMSインターナショナルジャパン株式会社,1996年, - , - ,東京都港区南青山1-3-3 青山一丁目タワー4階,https://aims-japan.com/
296,アソート株式会社,1997年, - , - ,東京都千代田区大手町二丁目2番1号 新大手町ビル2階,http://www.assort.co.jp/
297,株式会社エキスパートスタッフ,1987年,坂本　貴美枝,30-99人,東京都中央区銀座1-8-16 銀座アスタービル6F,https://www.expertstaff.co.jp/
298,株式会社ビジネスセンター社, - , - , - ,東京都千代田区神田須田町1-26　ラシーヌ神田ビル 4階,http://www.bcs-food.co.jp/
299,株式会社ケアリッチ,2003年, - , - ,東京都豊島区南池袋2-6-12　宮城ビル2F,https://www.carerich.co.jp/
300,スラッシュ株式会社,2006年, - , - ,東京都港区赤坂2-15-16 赤坂ふく源ビル7F,http://www.s-lash.co.jp/
301,フジアルテ株式会社,1995年, - ,100-499人,大阪府大阪市港区磯路1-6-19　フジビル,http://www.fujiarte.co.jp/
302,株式会社H.R.M.,1991年, - , - ,東京都千代田区神田佐久間河岸82-5 H.R.M.本社ビル,http://j-hrm.co.jp/
303,株式会社シー・エイチ・エス,2006年,冨澤　正,5-9人,埼玉県新座市東北 2-31-6 第1福島ビル4B,http://www.chs-corp.co.jp/
304,株式会社ブリンクス,2011年, - ,30-99人,千葉県八千代市勝田台北1-3-16 勝田台TSビル3F,https://brinks-staffing.co.jp/
305,株式会社テラススタッフ,2017年, - , - ,東京都新宿区上落合1-16-7　エヌケイビル9F,http://terracestaff.co.jp/
306,株式会社コンフィデンス,2014年, - , - ,東京都新宿区新宿2-5-10 成信ビル8階,https://confidence-inc.jp/
307,株式会社エンテックス,2008年, - , - ,千葉県柏市旭町一丁目2番8号　ネモト第三ビル5F,http://www.entex.biz/
308,株式会社Be-Groove,2003年, - , - ,大阪府大阪市北区梅田1-3-1-700大阪駅前第1ビル7階,http://www.be-groove.com/
309,株式会社リクルート,2012年, - ,1000人以上,東京都千代田区丸の内1-9-2 グラントウキョウサウスタワー東京都中央区銀座8-4-17 リクルート銀座8丁目ビル,https://www.recruit.co.jp/
310,株式会社ミラクス,2008年, - , - ,東京都文京区関口2-3-3　目白坂ＳＴビル7階,https://miraxs.co.jp/
311,株式会社エルユーエス,2005年, - , - ,兵庫県神戸市東灘区本山南町8-6-26 東神戸センタービル7F,https://lus.company/
